r,z,pressure,power,ne
80.14286,3.002833,4,300,2.07E+16
80.20211,31.44334,4,300,2.06E+17
80.43572,43.16639,4,300,2.55E+17
80.88237,53.73399,4,300,2.73E+17
80.90998,103.4421,4,300,3.74E+16
81.12268,4.53054,4,300,3.16E+16
81.35979,64.2829,4,300,2.65E+17
81.49495,76.26536,4,300,2.24E+17
81.75994,92.57738,4,300,1.21E+17
81.80679,101.1153,4,300,5.57E+16
81.81818,104.9657,4,300,2.52E+16
81.81818,106.0306,4,300,1.67E+16
81.81818,106.7913,4,300,1.06E+16
81.81818,107.3347,4,300,6.38E+15
81.81818,107.7228,4,300,3.32E+15
81.81818,108,4,300,1.67E+15
83.45395,10.2171,4,300,7.13E+16
83.50507,22.29087,4,300,1.52E+17
83.6559,37.88665,4,300,2.33E+17
84.06542,48.43779,4,300,2.64E+17
84.55216,58.9805,4,300,2.7E+17
84.94191,69.57791,4,300,2.49E+17
85.09002,85.52735,4,300,1.69E+17
85.1995,97.70456,4,300,8.17E+16
86.78878,15.24848,4,300,1.05E+17
86.80665,6.874729,4,300,4.72E+16
86.82143,0,4,300,4.6E+14
86.82143,0.274301,4,300,1.43E+15
86.82143,0.658322,4,300,3.81E+15
86.82143,1.195952,4,300,7.46E+15
86.82143,1.948634,4,300,1.27E+16
86.82143,3.002389,4,300,2.01E+16
87.10434,31.30191,4,300,2.01E+17
87.234,43.16854,4,300,2.49E+17
87.68879,4.505743,4,300,3.06E+16
87.71383,53.69689,4,300,2.67E+17
87.83803,103.4478,4,300,3.66E+16
88.18239,64.24619,4,300,2.6E+17
88.32147,76.11774,4,300,2.2E+17
88.55958,92.71814,4,300,1.18E+17
88.62746,101.1279,4,300,5.45E+16
88.63636,104.9656,4,300,2.47E+16
88.63636,106.0306,4,300,1.64E+16
88.63636,106.7913,4,300,1.04E+16
88.63636,107.3347,4,300,6.25E+15
88.63636,107.7228,4,300,3.26E+15
88.63636,108,4,300,1.64E+15
90.12203,22.11685,4,300,1.47E+17
90.12345,10.27458,4,300,6.98E+16
90.40605,37.89982,4,300,2.28E+17
90.8689,48.42273,4,300,2.57E+17
91.3699,58.94941,4,300,2.63E+17
91.76368,69.55717,4,300,2.43E+17
91.95009,85.40667,4,300,1.66E+17
92.02514,97.71565,4,300,7.98E+16
93.45887,15.329,4,300,1.02E+17
93.48067,6.75229,4,300,4.5E+16
93.5,0,4,300,4.62E+14
93.5,0.274274,4,300,1.41E+15
93.5,0.658257,4,300,3.72E+15
93.5,1.195834,4,300,7.27E+15
93.5,1.948442,4,300,1.24E+16
93.5,3.002092,4,300,1.96E+16
93.67682,31.19033,4,300,1.95E+17
94.00009,43.16769,4,300,2.42E+17
94.35358,4.460354,4,300,2.94E+16
94.51809,53.67499,4,300,2.6E+17
94.55257,103.4015,4,300,3.61E+16
94.99462,64.22571,4,300,2.53E+17
95.38125,92.63284,4,300,1.16E+17
95.39914,76.28936,4,300,2.13E+17
95.44747,101.0338,4,300,5.39E+16
95.45453,104.9655,4,300,2.41E+16
95.45453,106.0306,4,300,1.6E+16
95.45454,106.7913,4,300,1.02E+16
95.45454,107.3346,4,300,6.09E+15
95.45454,107.7228,4,300,3.18E+15
95.45455,108,4,300,1.61E+15
96.82119,10.16141,4,300,6.69E+16
96.9795,21.96964,4,300,1.41E+17
97.14129,37.90257,4,300,2.2E+17
97.64949,48.40878,4,300,2.5E+17
98.17383,58.93018,4,300,2.55E+17
98.58068,69.54228,4,300,2.36E+17
98.65397,85.6525,4,300,1.6E+17
98.84108,97.56848,4,300,7.86E+16
100.1622,6.776047,4,300,4.36E+16
100.1744,15.00669,4,300,9.66E+16
100.1786,0,4,300,4.64E+14
100.1786,0.274237,4,300,1.39E+15
100.1786,0.65817,4,300,3.61E+15
100.1786,1.195675,4,300,7.02E+15
100.1786,1.948183,4,300,1.2E+16
100.1786,3.001693,4,300,1.89E+16
100.1799,31.22428,4,300,1.88E+17
100.7538,43.15683,4,300,2.33E+17
100.9356,4.518488,4,300,2.87E+16
101.2439,103.3595,4,300,3.53E+16
101.3117,53.65575,4,300,2.51E+17
101.8054,64.20937,4,300,2.44E+17
102.0653,76.33989,4,300,2.06E+17
102.2041,92.53579,4,300,1.13E+17
102.2661,100.9881,4,300,5.25E+16
102.2726,104.9655,4,300,2.33E+16
102.2727,106.0305,4,300,1.55E+16
102.2727,106.7912,4,300,9.84E+15
102.2727,107.3346,4,300,5.89E+15
102.2727,107.7228,4,300,3.08E+15
102.2727,108,4,300,1.56E+15
103.501,10.10177,4,300,6.4E+16
103.7921,22.22048,4,300,1.37E+17
103.8716,37.89023,4,300,2.12E+17
104.4212,48.3894,4,300,2.4E+17
104.976,58.913,4,300,2.46E+17
105.3998,69.5285,4,300,2.27E+17
105.5558,85.48443,4,300,1.55E+17
105.6655,97.55442,4,300,7.59E+16
106.8475,6.795263,4,300,4.2E+16
106.8571,0,4,300,4.64E+14
106.8571,0.274178,4,300,1.36E+15
106.8571,0.658028,4,300,3.5E+15
106.8571,1.195418,4,300,6.77E+15
106.8571,1.947763,4,300,1.15E+16
106.8571,3.001047,4,300,1.82E+16
106.8807,15.04521,4,300,9.28E+16
107.1935,31.26941,4,300,1.8E+17
107.5064,43.13148,4,300,2.24E+17
107.8399,4.526613,4,300,2.76E+16
108.106,53.63381,4,300,2.41E+17
108.1895,103.3734,4,300,3.38E+16
108.625,64.19189,4,300,2.34E+17
109.0015,76.23812,4,300,1.98E+17
109.025,92.52898,4,300,1.08E+17
109.0843,101.0168,4,300,5.02E+16
109.0905,104.9654,4,300,2.24E+16
109.0906,106.0304,4,300,1.48E+16
109.0907,106.7912,4,300,9.44E+15
109.0908,107.3346,4,300,5.65E+15
109.0909,107.7228,4,300,2.96E+15
109.0909,108,4,300,1.5E+15
110.1857,10.12006,4,300,6.13E+16
110.4782,22.15583,4,300,1.31E+17
110.6013,37.86086,4,300,2.03E+17
111.1985,48.35827,4,300,2.3E+17
111.7951,58.89098,4,300,2.35E+17
112.2283,69.51423,4,300,2.17E+17
112.4694,85.60613,4,300,1.48E+17
112.4847,97.57882,4,300,7.24E+16
113.5282,6.79729,4,300,4E+16
113.5357,0,4,300,4.65E+14
113.5357,0.274093,4,300,1.33E+15
113.5357,0.657823,4,300,3.36E+15
113.5357,1.195045,4,300,6.47E+15
113.5357,1.947156,4,300,1.1E+16
113.5357,3.000111,4,300,1.73E+16
113.5753,15.09043,4,300,8.87E+16
114.1007,31.15122,4,300,1.71E+17
114.2599,43.0907,4,300,2.13E+17
114.4117,4.5378,4,300,2.63E+16
114.9198,53.60503,4,300,2.29E+17
115.1166,103.3933,4,300,3.21E+16
115.4654,64.17286,4,300,2.23E+17
115.5256,76.28432,4,300,1.89E+17
115.8463,92.61903,4,300,1.02E+17
115.9029,101.0752,4,300,4.74E+16
115.9077,104.9653,4,300,2.13E+16
115.9082,106.0304,4,300,1.41E+16
115.9085,106.7912,4,300,8.98E+15
115.9088,107.3346,4,300,5.37E+15
115.909,107.7227,4,300,2.81E+15
115.9091,108,4,300,1.43E+15
116.868,10.19059,4,300,5.85E+16
117.2548,22.04711,4,300,1.23E+17
117.3256,37.816,4,300,1.92E+17
117.9825,48.31233,4,300,2.18E+17
118.6503,58.86488,4,300,2.23E+17
118.9957,85.38348,4,300,1.41E+17
119.0746,69.50233,4,300,2.06E+17
119.3043,97.68189,4,300,6.8E+16
120.205,6.868007,4,300,3.82E+16
120.2143,0,4,300,4.64E+14
120.2143,0.273988,4,300,1.29E+15
120.2143,0.65757,4,300,3.21E+15
120.2143,1.194586,4,300,6.14E+15
120.2143,1.946407,4,300,1.04E+16
120.2143,2.998958,4,300,1.64E+16
120.2293,15.5066,4,300,8.6E+16
120.5277,31.11763,4,300,1.62E+17
121.0011,43.03583,4,300,2.01E+17
121.0813,4.561276,4,300,2.5E+16
121.784,53.5757,4,300,2.16E+17
121.8274,103.3966,4,300,3.03E+16
122.3433,64.15496,4,300,2.11E+17
122.5312,76.08896,4,300,1.79E+17
122.6674,92.70121,4,300,9.62E+16
122.721,101.0828,4,300,4.47E+16
122.7233,104.9653,4,300,2.01E+16
122.7247,106.0304,4,300,1.33E+16
122.7257,106.7912,4,300,8.46E+15
122.7264,107.3346,4,300,5.06E+15
122.7269,107.7227,4,300,2.65E+15
122.7273,108,4,300,1.35E+15
123.5368,10.21591,4,300,5.53E+16
123.5375,22.39048,4,300,1.18E+17
124.0243,37.76116,4,300,1.81E+17
124.8084,48.2814,4,300,2.05E+17
125.5764,58.84012,4,300,2.09E+17
125.8637,85.48156,4,300,1.32E+17
125.946,69.49456,4,300,1.93E+17
126.1234,97.69641,4,300,6.37E+16
126.883,6.789993,4,300,3.55E+16
126.8929,0,4,300,4.63E+14
126.8929,0.273881,4,300,1.25E+15
126.8929,0.657314,4,300,3.04E+15
126.8929,1.19412,4,300,5.79E+15
126.8929,1.945649,4,300,9.78E+15
126.8929,2.997789,4,300,1.54E+16
126.9209,15.06902,4,300,7.85E+16
127.3804,31.20566,4,300,1.52E+17
127.6376,4.519882,4,300,2.33E+16
127.7145,42.98368,4,300,1.89E+17
128.5294,103.3795,4,300,2.85E+16
128.7638,53.56054,4,300,2.02E+17
129.276,64.13469,4,300,1.97E+17
129.4267,76.35139,4,300,1.66E+17
129.4876,92.72705,4,300,8.97E+16
129.5359,104.9652,4,300,1.88E+16
129.538,101.0336,4,300,4.2E+16
129.5392,106.0303,4,300,1.24E+16
129.5416,106.7911,4,300,7.89E+15
129.5434,107.3346,4,300,4.72E+15
129.5446,107.7227,4,300,2.48E+15
129.5455,108,4,300,1.27E+15
130.215,10.13347,4,300,5.12E+16
130.5492,22.12032,4,300,1.09E+17
130.6491,37.69823,4,300,1.69E+17
131.6359,48.26146,4,300,1.91E+17
132.5648,85.71712,4,300,1.22E+17
132.6346,58.80598,4,300,1.94E+17
132.8383,69.48504,4,300,1.8E+17
132.9326,97.6083,4,300,5.97E+16
133.5583,6.797495,4,300,3.31E+16
133.5714,0,4,300,4.6E+14
133.5714,0.2738,4,300,1.2E+15
133.5714,0.65712,4,300,2.87E+15
133.5714,1.193767,4,300,5.43E+15
133.5714,1.945074,4,300,9.14E+15
133.5714,2.996904,4,300,1.43E+16
133.5869,15.21518,4,300,7.37E+16
133.6492,31.20193,4,300,1.42E+17
134.2764,42.90906,4,300,1.75E+17
134.5396,4.525465,4,300,2.16E+16
135.4704,103.3677,4,300,2.64E+16
136.0714,76.20606,4,300,1.54E+17
136.1502,53.61672,4,300,1.86E+17
136.2547,64.09051,4,300,1.82E+17
136.3299,92.55382,4,300,8.38E+16
136.3431,104.9651,4,300,1.73E+16
136.3503,106.0303,4,300,1.15E+16
136.3536,101.0064,4,300,3.9E+16
136.3555,106.7911,4,300,7.27E+15
136.3591,107.3346,4,300,4.34E+15
136.3618,107.7227,4,300,2.28E+15
136.3636,108,4,300,1.17E+15
136.8842,10.29127,4,300,4.82E+16
137.1097,22.31323,4,300,1.02E+17
137.1289,37.62083,4,300,1.56E+17
138.1091,48.23488,4,300,1.76E+17
139.4179,85.53105,4,300,1.13E+17
139.7336,69.47124,4,300,1.65E+17
139.7574,97.50119,4,300,5.54E+16
139.7731,58.62681,4,300,1.78E+17
140.2287,6.941839,4,300,3.11E+16
140.237,15.25033,4,300,6.8E+16
140.25,0,4,300,4.57E+14
140.25,0.273776,4,300,1.15E+15
140.25,0.657063,4,300,2.69E+15
140.25,1.193665,4,300,5.03E+15
140.25,1.944907,4,300,8.44E+15
140.25,2.996646,4,300,1.32E+16
140.4459,42.65775,4,300,1.62E+17
140.4791,31.16787,4,300,1.3E+17
141.1095,4.576187,4,300,2.02E+16
142.3858,103.3508,4,300,2.41E+16
143.1133,76.27756,4,300,1.41E+17
143.1418,104.965,4,300,1.58E+16
143.154,92.32345,4,300,7.76E+16
143.1558,106.0302,4,300,1.04E+16
143.1659,106.791,4,300,6.61E+15
143.1679,100.9404,4,300,3.59E+16
143.173,107.3345,4,300,3.94E+15
143.1782,107.7227,4,300,2.07E+15
143.1818,108,4,300,1.07E+15
143.2288,64.04963,4,300,1.66E+17
143.353,46.7495,4,300,1.62E+17
143.4493,52.63274,4,300,1.69E+17
143.4773,37.61828,4,300,1.44E+17
143.5289,22.10295,4,300,9.26E+16
143.5981,10.97722,4,300,4.7E+16
146.3304,42.81755,4,300,1.49E+17
146.5737,97.45607,4,300,5.04E+16
146.6113,69.4622,4,300,1.5E+17
146.654,31.15765,4,300,1.19E+17
146.7297,85.55235,4,300,1.02E+17
146.818,58.58959,4,300,1.61E+17
146.8611,7.090622,4,300,2.9E+16
146.9286,0,4,300,4.53E+14
146.9286,0.273842,4,300,1.1E+15
146.9286,0.657222,4,300,2.49E+15
146.9286,1.193953,4,300,4.63E+15
146.9286,1.945376,4,300,7.73E+15
146.9286,2.997369,4,300,1.21E+16
147.0392,15.41696,4,300,6.26E+16
147.7601,4.605925,4,300,1.85E+16
148.827,47.97637,4,300,1.52E+17
149.0733,103.3403,4,300,2.19E+16
149.9235,37.76189,4,300,1.31E+17
149.928,104.9646,4,300,1.42E+16
149.9533,106.0299,4,300,9.39E+15
149.9713,106.7909,4,300,5.94E+15
149.9799,100.9289,4,300,3.24E+16
149.9842,107.3344,4,300,3.54E+15
149.9934,107.7227,4,300,1.86E+15
149.9999,92.37092,4,300,6.97E+16
150,108,4,300,9.64E+14
150.0873,76.35071,4,300,1.26E+17
150.1724,64.0728,4,300,1.49E+17
150.3394,10.91192,4,300,4.24E+16
150.5886,22.4859,4,300,8.47E+16
150.6078,53.30271,4,300,1.52E+17
152.8699,43.18104,4,300,1.36E+17
153.3244,6.88631,4,300,2.55E+16
153.39,97.42438,4,300,4.53E+16
153.4088,69.42904,4,300,1.34E+17
153.5561,31.40772,4,300,1.08E+17
153.6071,0,4,300,4.47E+14
153.6071,0.274024,4,300,1.04E+15
153.6071,0.657658,4,300,2.3E+15
153.6071,1.194746,4,300,4.23E+15
153.6071,1.946669,4,300,7.03E+15
153.6071,2.999361,4,300,1.1E+16
153.6758,58.85034,4,300,1.44E+17
153.6834,84.78308,4,300,9.35E+16
153.8041,16.39079,4,300,5.96E+16
154.0228,4.525008,4,300,1.65E+16
155.7317,103.3301,4,300,1.96E+16
155.852,49.13467,4,300,1.36E+17
155.9899,54.48597,4,300,1.39E+17
156.576,37.94594,4,300,1.18E+17
156.697,104.9641,4,300,1.27E+16
156.7396,106.0296,4,300,8.34E+15
156.7699,106.7907,4,300,5.27E+15
156.7799,63.9802,4,300,1.34E+17
156.7875,100.9074,4,300,2.89E+16
156.7916,107.3343,4,300,3.13E+15
156.8071,107.7226,4,300,1.65E+15
156.809,92.28269,4,300,6.23E+16
156.8182,108,4,300,8.56E+14
156.9346,11.33794,4,300,3.95E+16
157.1172,76.30832,4,300,1.12E+17
157.4217,22.60268,4,300,7.6E+16
159.47,7.772475,4,300,2.6E+16
159.7098,43.4532,4,300,1.21E+17
159.8517,52.91697,4,300,1.29E+17
159.962,58.22481,4,300,1.29E+17
160.12,69.33668,4,300,1.19E+17
160.2057,97.40166,4,300,4.01E+16
160.2631,85.8852,4,300,7.96E+16
160.2857,0,4,300,4.41E+14
160.2857,0.27433,4,300,9.77E+14
160.2857,0.658391,4,300,2.1E+15
160.2857,1.196078,4,300,3.79E+15
160.2857,1.948839,4,300,6.29E+15
160.2857,3.002704,4,300,9.79E+15
