% Model,2D_ICP_pressure_power_mph.mph,,,,,
% Version,COMSOL 6.0.0.405,,,,,
% Date,"Oct 23 2022, 22:04",,,,,
% Dimension,2,,,,,
% Nodes,3263,,,,,
% Expressions,5,,,,,
% Description,Electron density,,,,,
% Length unit,mm,,,,,
% r,z,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=100 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=200 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=300 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=400 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=500 W
176.0298358,135.4020391,NaN,NaN,NaN,NaN,NaN
165.523616,137.8944605,NaN,NaN,NaN,NaN,NaN
164.4518089,141.1671775,NaN,NaN,NaN,NaN,NaN
161.3668188,137.9103894,NaN,NaN,NaN,NaN,NaN
165.523616,137.8944605,NaN,NaN,NaN,NaN,NaN
168.0536289,133.8492323,NaN,NaN,NaN,NaN,NaN
170.0809281,140.8335866,NaN,NaN,NaN,NaN,NaN
165.523616,137.8944605,NaN,NaN,NaN,NaN,NaN
170.0809281,140.8335866,NaN,NaN,NaN,NaN,NaN
164.4518089,141.1671775,NaN,NaN,NaN,NaN,NaN
170.0809281,140.8335866,NaN,NaN,NaN,NaN,NaN
168.0536289,133.8492323,NaN,NaN,NaN,NaN,NaN
176.0298358,135.4020391,NaN,NaN,NaN,NaN,NaN
161.3668188,137.9103894,NaN,NaN,NaN,NaN,NaN
157.3497948,138.0072265,NaN,NaN,NaN,NaN,NaN
160,133,NaN,NaN,NaN,NaN,NaN
152.7661676,137.4991773,NaN,NaN,NaN,NaN,NaN
155.0446668,133,NaN,NaN,NaN,NaN,NaN
157.3497948,138.0072265,NaN,NaN,NaN,NaN,NaN
164.4518089,141.1671775,NaN,NaN,NaN,NaN,NaN
160.3748386,142.7729094,NaN,NaN,NaN,NaN,NaN
161.3668188,137.9103894,NaN,NaN,NaN,NaN,NaN
161.3668188,137.9103894,NaN,NaN,NaN,NaN,NaN
160.3748386,142.7729094,NaN,NaN,NaN,NaN,NaN
157.3497948,138.0072265,NaN,NaN,NaN,NaN,NaN
205.1704415,135.9514628,NaN,NaN,NaN,NaN,NaN
195.0015154,136.2957006,NaN,NaN,NaN,NaN,NaN
202.7121391,128,NaN,NaN,NaN,NaN,NaN
215.6446446,136.4454948,NaN,NaN,NaN,NaN,NaN
205.1704415,135.9514628,NaN,NaN,NaN,NaN,NaN
213.8560695,128,NaN,NaN,NaN,NaN,NaN
195.0015154,136.2957006,NaN,NaN,NaN,NaN,NaN
205.1704415,135.9514628,NaN,NaN,NaN,NaN,NaN
197.6606056,144.2979271,NaN,NaN,NaN,NaN,NaN
197.6606056,144.2979271,NaN,NaN,NaN,NaN,NaN
187.9279867,145.2467789,NaN,NaN,NaN,NaN,NaN
195.0015154,136.2957006,NaN,NaN,NaN,NaN,NaN
184.9729194,136.4683539,NaN,NaN,NaN,NaN,NaN
195.0015154,136.2957006,NaN,NaN,NaN,NaN,NaN
187.9279867,145.2467789,NaN,NaN,NaN,NaN,NaN
187.9279867,145.2467789,NaN,NaN,NaN,NaN,NaN
178.3547248,145.8656049,NaN,NaN,NaN,NaN,NaN
184.9729194,136.4683539,NaN,NaN,NaN,NaN,NaN
170.0809281,140.8335866,NaN,NaN,NaN,NaN,NaN
176.0298358,135.4020391,NaN,NaN,NaN,NaN,NaN
178.3547248,145.8656049,NaN,NaN,NaN,NaN,NaN
176.0298358,135.4020391,NaN,NaN,NaN,NaN,NaN
184.9729194,136.4683539,NaN,NaN,NaN,NaN,NaN
178.3547248,145.8656049,NaN,NaN,NaN,NaN,NaN
164.4518089,141.1671775,NaN,NaN,NaN,NaN,NaN
170.0809281,140.8335866,NaN,NaN,NaN,NaN,NaN
165.4240821,146.0476283,NaN,NaN,NaN,NaN,NaN
164.4518089,141.1671775,NaN,NaN,NaN,NaN,NaN
165.4240821,146.0476283,NaN,NaN,NaN,NaN,NaN
160.3748386,142.7729094,NaN,NaN,NaN,NaN,NaN
165.4240821,146.0476283,NaN,NaN,NaN,NaN,NaN
170.0809281,140.8335866,NaN,NaN,NaN,NaN,NaN
170.6694224,148.0113693,NaN,NaN,NaN,NaN,NaN
170.6694224,148.0113693,NaN,NaN,NaN,NaN,NaN
170.0809281,140.8335866,NaN,NaN,NaN,NaN,NaN
178.3547248,145.8656049,NaN,NaN,NaN,NaN,NaN
154.8633697,142.5675822,NaN,NaN,NaN,NaN,NaN
157.3497948,138.0072265,NaN,NaN,NaN,NaN,NaN
160.3748386,142.7729094,NaN,NaN,NaN,NaN,NaN
157.3497948,138.0072265,NaN,NaN,NaN,NaN,NaN
154.8633697,142.5675822,NaN,NaN,NaN,NaN,NaN
152.7661676,137.4991773,NaN,NaN,NaN,NaN,NaN
147.8106973,137.1926923,NaN,NaN,NaN,NaN,NaN
149.9553332,133,NaN,NaN,NaN,NaN,NaN
152.7661676,137.4991773,NaN,NaN,NaN,NaN,NaN
150.1578122,140.8011572,NaN,NaN,NaN,NaN,NaN
152.7661676,137.4991773,NaN,NaN,NaN,NaN,NaN
154.8633697,142.5675822,NaN,NaN,NaN,NaN,NaN
150.1578122,140.8011572,NaN,NaN,NaN,NaN,NaN
147.8106973,137.1926923,NaN,NaN,NaN,NaN,NaN
152.7661676,137.4991773,NaN,NaN,NaN,NaN,NaN
145,133,NaN,NaN,NaN,NaN,NaN
143.7855978,136.9855131,NaN,NaN,NaN,NaN,NaN
140.7770941,132.4898318,NaN,NaN,NaN,NaN,NaN
143.7855978,136.9855131,NaN,NaN,NaN,NaN,NaN
145,133,NaN,NaN,NaN,NaN,NaN
147.8106973,137.1926923,NaN,NaN,NaN,NaN,NaN
160.3748386,142.7729094,NaN,NaN,NaN,NaN,NaN
165.4240821,146.0476283,NaN,NaN,NaN,NaN,NaN
158.567707,148.5497505,NaN,NaN,NaN,NaN,NaN
160.3748386,142.7729094,NaN,NaN,NaN,NaN,NaN
158.567707,148.5497505,NaN,NaN,NaN,NaN,NaN
154.8633697,142.5675822,NaN,NaN,NaN,NaN,NaN
197.6606056,144.2979271,NaN,NaN,NaN,NaN,NaN
205.1704415,135.9514628,NaN,NaN,NaN,NaN,NaN
210.7886315,150.8272003,NaN,NaN,NaN,NaN,NaN
215.6446446,136.4454948,NaN,NaN,NaN,NaN,NaN
210.7886315,150.8272003,NaN,NaN,NaN,NaN,NaN
205.1704415,135.9514628,NaN,NaN,NaN,NaN,NaN
215.6446446,136.4454948,NaN,NaN,NaN,NaN,NaN
225,141.9028898,NaN,NaN,NaN,NaN,NaN
210.7886315,150.8272003,NaN,NaN,NaN,NaN,NaN
197.6606056,144.2979271,NaN,NaN,NaN,NaN,NaN
194.2843511,156.7393566,NaN,NaN,NaN,NaN,NaN
187.9279867,145.2467789,NaN,NaN,NaN,NaN,NaN
197.6606056,144.2979271,NaN,NaN,NaN,NaN,NaN
210.7886315,150.8272003,NaN,NaN,NaN,NaN,NaN
194.2843511,156.7393566,NaN,NaN,NaN,NaN,NaN
181.9649234,155.784504,NaN,NaN,NaN,NaN,NaN
187.9279867,145.2467789,NaN,NaN,NaN,NaN,NaN
194.2843511,156.7393566,NaN,NaN,NaN,NaN,NaN
178.3547248,145.8656049,NaN,NaN,NaN,NaN,NaN
187.9279867,145.2467789,NaN,NaN,NaN,NaN,NaN
181.9649234,155.784504,NaN,NaN,NaN,NaN,NaN
170.6694224,148.0113693,NaN,NaN,NaN,NaN,NaN
178.3547248,145.8656049,NaN,NaN,NaN,NaN,NaN
173.7979861,153.155386,NaN,NaN,NaN,NaN,NaN
173.7979861,153.155386,NaN,NaN,NaN,NaN,NaN
178.3547248,145.8656049,NaN,NaN,NaN,NaN,NaN
181.9649234,155.784504,NaN,NaN,NaN,NaN,NaN
165.4240821,146.0476283,NaN,NaN,NaN,NaN,NaN
165.498338,153.941129,NaN,NaN,NaN,NaN,NaN
158.567707,148.5497505,NaN,NaN,NaN,NaN,NaN
170.6694224,148.0113693,NaN,NaN,NaN,NaN,NaN
173.7979861,153.155386,NaN,NaN,NaN,NaN,NaN
165.498338,153.941129,NaN,NaN,NaN,NaN,NaN
170.6694224,148.0113693,NaN,NaN,NaN,NaN,NaN
165.498338,153.941129,NaN,NaN,NaN,NaN,NaN
165.4240821,146.0476283,NaN,NaN,NaN,NaN,NaN
154.8633697,142.5675822,NaN,NaN,NaN,NaN,NaN
158.567707,148.5497505,NaN,NaN,NaN,NaN,NaN
149.9666462,147.6319684,NaN,NaN,NaN,NaN,NaN
150.1578122,140.8011572,NaN,NaN,NaN,NaN,NaN
154.8633697,142.5675822,NaN,NaN,NaN,NaN,NaN
149.9666462,147.6319684,NaN,NaN,NaN,NaN,NaN
150.1578122,140.8011572,NaN,NaN,NaN,NaN,NaN
149.9666462,147.6319684,NaN,NaN,NaN,NaN,NaN
145.0783606,141.9954614,NaN,NaN,NaN,NaN,NaN
150.1578122,140.8011572,NaN,NaN,NaN,NaN,NaN
145.0783606,141.9954614,NaN,NaN,NaN,NaN,NaN
147.8106973,137.1926923,NaN,NaN,NaN,NaN,NaN
143.7855978,136.9855131,NaN,NaN,NaN,NaN,NaN
147.8106973,137.1926923,NaN,NaN,NaN,NaN,NaN
145.0783606,141.9954614,NaN,NaN,NaN,NaN,NaN
140.7770941,132.4898318,NaN,NaN,NaN,NaN,NaN
134.3696451,133.0924241,NaN,NaN,NaN,NaN,NaN
138.9835943,128,NaN,NaN,NaN,NaN,NaN
143.7855978,136.9855131,NaN,NaN,NaN,NaN,NaN
145.0783606,141.9954614,NaN,NaN,NaN,NaN,NaN
138.9524062,139.2358344,NaN,NaN,NaN,NaN,NaN
143.7855978,136.9855131,NaN,NaN,NaN,NaN,NaN
138.9524062,139.2358344,NaN,NaN,NaN,NaN,NaN
140.7770941,132.4898318,NaN,NaN,NaN,NaN,NaN
140.7770941,132.4898318,NaN,NaN,NaN,NaN,NaN
138.9524062,139.2358344,NaN,NaN,NaN,NaN,NaN
134.3696451,133.0924241,NaN,NaN,NaN,NaN,NaN
158.567707,148.5497505,NaN,NaN,NaN,NaN,NaN
165.498338,153.941129,NaN,NaN,NaN,NaN,NaN
155.6037772,155.8499932,NaN,NaN,NaN,NaN,NaN
158.567707,148.5497505,NaN,NaN,NaN,NaN,NaN
155.6037772,155.8499932,NaN,NaN,NaN,NaN,NaN
149.9666462,147.6319684,NaN,NaN,NaN,NaN,NaN
99.03014223,131.6296943,NaN,NaN,NaN,NaN,NaN
99.1050906,135.51116,NaN,NaN,NaN,NaN,NaN
95,133,NaN,NaN,NaN,NaN,NaN
194.2843511,156.7393566,NaN,NaN,NaN,NaN,NaN
210.7886315,150.8272003,NaN,NaN,NaN,NaN,NaN
203.3299995,172.6629341,NaN,NaN,NaN,NaN,NaN
210.7886315,150.8272003,NaN,NaN,NaN,NaN,NaN
225,160.6757619,NaN,NaN,NaN,NaN,NaN
203.3299995,172.6629341,NaN,NaN,NaN,NaN,NaN
181.9649234,155.784504,NaN,NaN,NaN,NaN,NaN
194.2843511,156.7393566,NaN,NaN,NaN,NaN,NaN
183.0877119,167.7221271,NaN,NaN,NaN,NaN,NaN
194.2843511,156.7393566,NaN,NaN,NaN,NaN,NaN
203.3299995,172.6629341,NaN,NaN,NaN,NaN,NaN
183.0877119,167.7221271,NaN,NaN,NaN,NaN,NaN
172.5025221,162.1743228,NaN,NaN,NaN,NaN,NaN
181.9649234,155.784504,NaN,NaN,NaN,NaN,NaN
183.0877119,167.7221271,NaN,NaN,NaN,NaN,NaN
173.7979861,153.155386,NaN,NaN,NaN,NaN,NaN
172.5025221,162.1743228,NaN,NaN,NaN,NaN,NaN
165.498338,153.941129,NaN,NaN,NaN,NaN,NaN
173.7979861,153.155386,NaN,NaN,NaN,NaN,NaN
181.9649234,155.784504,NaN,NaN,NaN,NaN,NaN
172.5025221,162.1743228,NaN,NaN,NaN,NaN,NaN
130.7953065,128,NaN,NaN,NaN,NaN,NaN
134.3696451,133.0924241,NaN,NaN,NaN,NaN,NaN
126.0381129,135.1166572,NaN,NaN,NaN,NaN,NaN
99.1050906,135.51116,NaN,NaN,NaN,NaN,NaN
99.03014223,131.6296943,NaN,NaN,NaN,NaN,NaN
105.0292149,133.6373116,NaN,NaN,NaN,NaN,NaN
99.03014223,131.6296943,NaN,NaN,NaN,NaN,NaN
101.0164057,128,NaN,NaN,NaN,NaN,NaN
105.0292149,133.6373116,NaN,NaN,NaN,NaN,NaN
101.7289638,138.660988,NaN,NaN,NaN,NaN,NaN
99.1050906,135.51116,NaN,NaN,NaN,NaN,NaN
105.0292149,133.6373116,NaN,NaN,NaN,NaN,NaN
120,128,NaN,NaN,NaN,NaN,NaN
126.0381129,135.1166572,NaN,NaN,NaN,NaN,NaN
115.0188482,136.8728988,NaN,NaN,NaN,NaN,NaN
105.0292149,133.6373116,NaN,NaN,NaN,NaN,NaN
109.2046935,128,NaN,NaN,NaN,NaN,NaN
115.0188482,136.8728988,NaN,NaN,NaN,NaN,NaN
155.6037772,155.8499932,NaN,NaN,NaN,NaN,NaN
165.498338,153.941129,NaN,NaN,NaN,NaN,NaN
160.2228866,163.4329699,NaN,NaN,NaN,NaN,NaN
165.498338,153.941129,NaN,NaN,NaN,NaN,NaN
172.5025221,162.1743228,NaN,NaN,NaN,NaN,NaN
160.2228866,163.4329699,NaN,NaN,NaN,NaN,NaN
146.7356501,154.9339196,NaN,NaN,NaN,NaN,NaN
149.9666462,147.6319684,NaN,NaN,NaN,NaN,NaN
155.6037772,155.8499932,NaN,NaN,NaN,NaN,NaN
145.0783606,141.9954614,NaN,NaN,NaN,NaN,NaN
149.9666462,147.6319684,NaN,NaN,NaN,NaN,NaN
140.1174065,148.3428298,NaN,NaN,NaN,NaN,NaN
146.7356501,154.9339196,NaN,NaN,NaN,NaN,NaN
140.1174065,148.3428298,NaN,NaN,NaN,NaN,NaN
149.9666462,147.6319684,NaN,NaN,NaN,NaN,NaN
145.0783606,141.9954614,NaN,NaN,NaN,NaN,NaN
140.1174065,148.3428298,NaN,NaN,NaN,NaN,NaN
138.9524062,139.2358344,NaN,NaN,NaN,NaN,NaN
138.9524062,139.2358344,NaN,NaN,NaN,NaN,NaN
140.1174065,148.3428298,NaN,NaN,NaN,NaN,NaN
131.9415423,142.3440647,NaN,NaN,NaN,NaN,NaN
138.9524062,139.2358344,NaN,NaN,NaN,NaN,NaN
131.9415423,142.3440647,NaN,NaN,NaN,NaN,NaN
134.3696451,133.0924241,NaN,NaN,NaN,NaN,NaN
126.0381129,135.1166572,NaN,NaN,NaN,NaN,NaN
134.3696451,133.0924241,NaN,NaN,NaN,NaN,NaN
131.9415423,142.3440647,NaN,NaN,NaN,NaN,NaN
146.7356501,154.9339196,NaN,NaN,NaN,NaN,NaN
155.6037772,155.8499932,NaN,NaN,NaN,NaN,NaN
148.8687233,163.4745962,NaN,NaN,NaN,NaN,NaN
155.6037772,155.8499932,NaN,NaN,NaN,NaN,NaN
160.2228866,163.4329699,NaN,NaN,NaN,NaN,NaN
148.8687233,163.4745962,NaN,NaN,NaN,NaN,NaN
203.3299995,172.6629341,NaN,NaN,NaN,NaN,NaN
225,185.9920485,NaN,NaN,NaN,NaN,NaN
197.3785558,202.6921479,NaN,NaN,NaN,NaN,NaN
197.3785558,202.6921479,NaN,NaN,NaN,NaN,NaN
225,215.7381656,NaN,NaN,NaN,NaN,NaN
198.4494465,231.5023891,NaN,NaN,NaN,NaN,NaN
204.6528127,288.0557732,NaN,NaN,NaN,NaN,NaN
197.9942307,261.9257096,NaN,NaN,NaN,NaN,NaN
225,277.1606664,NaN,NaN,NaN,NaN,NaN
198.4494465,231.5023891,NaN,NaN,NaN,NaN,NaN
225,246.3213554,NaN,NaN,NaN,NaN,NaN
197.9942307,261.9257096,NaN,NaN,NaN,NaN,NaN
204.6528127,288.0557732,NaN,NaN,NaN,NaN,NaN
181.3281358,286.0118438,NaN,NaN,NaN,NaN,NaN
197.9942307,261.9257096,NaN,NaN,NaN,NaN,NaN
204.6528127,288.0557732,NaN,NaN,NaN,NaN,NaN
196.875,308,NaN,NaN,NaN,NaN,NaN
181.3281358,286.0118438,NaN,NaN,NaN,NaN,NaN
99.1050906,135.51116,NaN,NaN,NaN,NaN,NaN
101.7289638,138.660988,NaN,NaN,NaN,NaN,NaN
96.45034382,138.3985718,NaN,NaN,NaN,NaN,NaN
99.1050906,135.51116,NaN,NaN,NaN,NaN,NaN
96.45034382,138.3985718,NaN,NaN,NaN,NaN,NaN
95,133,NaN,NaN,NaN,NaN,NaN
101.7289638,138.660988,NaN,NaN,NaN,NaN,NaN
100.4566738,143.5077258,NaN,NaN,NaN,NaN,NaN
96.45034382,138.3985718,NaN,NaN,NaN,NaN,NaN
96.45034382,138.3985718,NaN,NaN,NaN,NaN,NaN
91.90484284,137.9926917,NaN,NaN,NaN,NaN,NaN
95,133,NaN,NaN,NaN,NaN,NaN
91.90484284,137.9926917,NaN,NaN,NaN,NaN,NaN
87.23754056,137.7075096,NaN,NaN,NaN,NaN,NaN
90.04466683,133,NaN,NaN,NaN,NaN,NaN
183.0877119,167.7221271,NaN,NaN,NaN,NaN,NaN
203.3299995,172.6629341,NaN,NaN,NaN,NaN,NaN
181.8690657,186.3068732,NaN,NaN,NaN,NaN,NaN
181.8690657,186.3068732,NaN,NaN,NaN,NaN,NaN
203.3299995,172.6629341,NaN,NaN,NaN,NaN,NaN
197.3785558,202.6921479,NaN,NaN,NaN,NaN,NaN
172.5025221,162.1743228,NaN,NaN,NaN,NaN,NaN
169.1919437,173.4747744,NaN,NaN,NaN,NaN,NaN
160.2228866,163.4329699,NaN,NaN,NaN,NaN,NaN
169.1919437,173.4747744,NaN,NaN,NaN,NaN,NaN
183.0877119,167.7221271,NaN,NaN,NaN,NaN,NaN
181.8690657,186.3068732,NaN,NaN,NaN,NaN,NaN
172.5025221,162.1743228,NaN,NaN,NaN,NaN,NaN
183.0877119,167.7221271,NaN,NaN,NaN,NaN,NaN
169.1919437,173.4747744,NaN,NaN,NaN,NaN,NaN
181.8690657,186.3068732,NaN,NaN,NaN,NaN,NaN
197.3785558,202.6921479,NaN,NaN,NaN,NaN,NaN
174.5369018,202.3822035,NaN,NaN,NaN,NaN,NaN
131.9415423,142.3440647,NaN,NaN,NaN,NaN,NaN
122.6170382,144.867677,NaN,NaN,NaN,NaN,NaN
126.0381129,135.1166572,NaN,NaN,NaN,NaN,NaN
122.6170382,144.867677,NaN,NaN,NaN,NaN,NaN
115.0188482,136.8728988,NaN,NaN,NaN,NaN,NaN
126.0381129,135.1166572,NaN,NaN,NaN,NaN,NaN
101.7289638,138.660988,NaN,NaN,NaN,NaN,NaN
107.6034958,142.2501709,NaN,NaN,NaN,NaN,NaN
100.4566738,143.5077258,NaN,NaN,NaN,NaN,NaN
101.7289638,138.660988,NaN,NaN,NaN,NaN,NaN
105.0292149,133.6373116,NaN,NaN,NaN,NaN,NaN
107.6034958,142.2501709,NaN,NaN,NaN,NaN,NaN
107.6034958,142.2501709,NaN,NaN,NaN,NaN,NaN
105.0292149,133.6373116,NaN,NaN,NaN,NaN,NaN
115.0188482,136.8728988,NaN,NaN,NaN,NaN,NaN
114.6398234,146.2376019,NaN,NaN,NaN,NaN,NaN
115.0188482,136.8728988,NaN,NaN,NaN,NaN,NaN
122.6170382,144.867677,NaN,NaN,NaN,NaN,NaN
107.6034958,142.2501709,NaN,NaN,NaN,NaN,NaN
115.0188482,136.8728988,NaN,NaN,NaN,NaN,NaN
114.6398234,146.2376019,NaN,NaN,NaN,NaN,NaN
148.8687233,163.4745962,NaN,NaN,NaN,NaN,NaN
160.2228866,163.4329699,NaN,NaN,NaN,NaN,NaN
152.5930784,174.3239866,NaN,NaN,NaN,NaN,NaN
160.2228866,163.4329699,NaN,NaN,NaN,NaN,NaN
169.1919437,173.4747744,NaN,NaN,NaN,NaN,NaN
152.5930784,174.3239866,NaN,NaN,NaN,NaN,NaN
146.7356501,154.9339196,NaN,NaN,NaN,NaN,NaN
148.8687233,163.4745962,NaN,NaN,NaN,NaN,NaN
138.4082951,159.7110425,NaN,NaN,NaN,NaN,NaN
146.7356501,154.9339196,NaN,NaN,NaN,NaN,NaN
138.4082951,159.7110425,NaN,NaN,NaN,NaN,NaN
140.1174065,148.3428298,NaN,NaN,NaN,NaN,NaN
138.4082951,159.7110425,NaN,NaN,NaN,NaN,NaN
129.5546449,153.4089655,NaN,NaN,NaN,NaN,NaN
140.1174065,148.3428298,NaN,NaN,NaN,NaN,NaN
131.9415423,142.3440647,NaN,NaN,NaN,NaN,NaN
140.1174065,148.3428298,NaN,NaN,NaN,NaN,NaN
129.5546449,153.4089655,NaN,NaN,NaN,NaN,NaN
122.6170382,144.867677,NaN,NaN,NaN,NaN,NaN
131.9415423,142.3440647,NaN,NaN,NaN,NaN,NaN
129.5546449,153.4089655,NaN,NaN,NaN,NaN,NaN
148.8687233,163.4745962,NaN,NaN,NaN,NaN,NaN
152.5930784,174.3239866,NaN,NaN,NaN,NaN,NaN
140.9634793,169.6721584,NaN,NaN,NaN,NaN,NaN
140.9634793,169.6721584,NaN,NaN,NaN,NaN,NaN
138.4082951,159.7110425,NaN,NaN,NaN,NaN,NaN
148.8687233,163.4745962,NaN,NaN,NaN,NaN,NaN
174.5369018,202.3822035,NaN,NaN,NaN,NaN,NaN
197.3785558,202.6921479,NaN,NaN,NaN,NaN,NaN
178.3154277,221.574628,NaN,NaN,NaN,NaN,NaN
178.3154277,221.574628,NaN,NaN,NaN,NaN,NaN
197.3785558,202.6921479,NaN,NaN,NaN,NaN,NaN
198.4494465,231.5023891,NaN,NaN,NaN,NaN,NaN
178.3154277,221.574628,NaN,NaN,NaN,NaN,NaN
198.4494465,231.5023891,NaN,NaN,NaN,NaN,NaN
174.0534913,241.1332941,NaN,NaN,NaN,NaN,NaN
198.4494465,231.5023891,NaN,NaN,NaN,NaN,NaN
197.9942307,261.9257096,NaN,NaN,NaN,NaN,NaN
174.0534913,241.1332941,NaN,NaN,NaN,NaN,NaN
168.75,308,NaN,NaN,NaN,NaN,NaN
153.6283609,285.8288853,NaN,NaN,NaN,NaN,NaN
181.3281358,286.0118438,NaN,NaN,NaN,NaN,NaN
181.3281358,286.0118438,NaN,NaN,NaN,NaN,NaN
166.1073216,264.2600224,NaN,NaN,NaN,NaN,NaN
197.9942307,261.9257096,NaN,NaN,NaN,NaN,NaN
174.0534913,241.1332941,NaN,NaN,NaN,NaN,NaN
197.9942307,261.9257096,NaN,NaN,NaN,NaN,NaN
166.1073216,264.2600224,NaN,NaN,NaN,NaN,NaN
166.1073216,264.2600224,NaN,NaN,NaN,NaN,NaN
181.3281358,286.0118438,NaN,NaN,NaN,NaN,NaN
153.6283609,285.8288853,NaN,NaN,NaN,NaN,NaN
100.4566738,143.5077258,NaN,NaN,NaN,NaN,NaN
107.6034958,142.2501709,NaN,NaN,NaN,NaN,NaN
103.0259789,147.9436772,NaN,NaN,NaN,NaN,NaN
94.16791397,143.1431247,NaN,NaN,NaN,NaN,NaN
96.45034382,138.3985718,NaN,NaN,NaN,NaN,NaN
100.4566738,143.5077258,NaN,NaN,NaN,NaN,NaN
96.45034382,138.3985718,NaN,NaN,NaN,NaN,NaN
94.16791397,143.1431247,NaN,NaN,NaN,NaN,NaN
91.90484284,137.9926917,NaN,NaN,NaN,NaN,NaN
100.4566738,143.5077258,NaN,NaN,NaN,NaN,NaN
103.0259789,147.9436772,NaN,NaN,NaN,NaN,NaN
97.6906218,147.957681,NaN,NaN,NaN,NaN,NaN
97.6906218,147.957681,NaN,NaN,NaN,NaN,NaN
94.16791397,143.1431247,NaN,NaN,NaN,NaN,NaN
100.4566738,143.5077258,NaN,NaN,NaN,NaN,NaN
82.50044482,137.5001104,NaN,NaN,NaN,NaN,NaN
84.95533317,133,NaN,NaN,NaN,NaN,NaN
87.23754056,137.7075096,NaN,NaN,NaN,NaN,NaN
94.16791397,143.1431247,NaN,NaN,NaN,NaN,NaN
89.40525972,143.1112104,NaN,NaN,NaN,NaN,NaN
91.90484284,137.9926917,NaN,NaN,NaN,NaN,NaN
91.90484284,137.9926917,NaN,NaN,NaN,NaN,NaN
89.40525972,143.1112104,NaN,NaN,NaN,NaN,NaN
87.23754056,137.7075096,NaN,NaN,NaN,NaN,NaN
84.61469597,141.6410452,NaN,NaN,NaN,NaN,NaN
87.23754056,137.7075096,NaN,NaN,NaN,NaN,NaN
89.40525972,143.1112104,NaN,NaN,NaN,NaN,NaN
84.61469597,141.6410452,NaN,NaN,NaN,NaN,NaN
82.50044482,137.5001104,NaN,NaN,NaN,NaN,NaN
87.23754056,137.7075096,NaN,NaN,NaN,NaN,NaN
152.5930784,174.3239866,NaN,NaN,NaN,NaN,NaN
169.1919437,173.4747744,NaN,NaN,NaN,NaN,NaN
158.3199668,190.802274,NaN,NaN,NaN,NaN,NaN
169.1919437,173.4747744,NaN,NaN,NaN,NaN,NaN
181.8690657,186.3068732,NaN,NaN,NaN,NaN,NaN
158.3199668,190.802274,NaN,NaN,NaN,NaN,NaN
174.5369018,202.3822035,NaN,NaN,NaN,NaN,NaN
158.3199668,190.802274,NaN,NaN,NaN,NaN,NaN
181.8690657,186.3068732,NaN,NaN,NaN,NaN,NaN
174.5369018,202.3822035,NaN,NaN,NaN,NaN,NaN
178.3154277,221.574628,NaN,NaN,NaN,NaN,NaN
156.919891,210.2880666,NaN,NaN,NaN,NaN,NaN
156.919891,210.2880666,NaN,NaN,NaN,NaN,NaN
158.3199668,190.802274,NaN,NaN,NaN,NaN,NaN
174.5369018,202.3822035,NaN,NaN,NaN,NaN,NaN
122.6170382,144.867677,NaN,NaN,NaN,NaN,NaN
129.5546449,153.4089655,NaN,NaN,NaN,NaN,NaN
118.5093311,155.2257284,NaN,NaN,NaN,NaN,NaN
114.6398234,146.2376019,NaN,NaN,NaN,NaN,NaN
122.6170382,144.867677,NaN,NaN,NaN,NaN,NaN
118.5093311,155.2257284,NaN,NaN,NaN,NaN,NaN
109.45222,151.9560122,NaN,NaN,NaN,NaN,NaN
114.6398234,146.2376019,NaN,NaN,NaN,NaN,NaN
118.5093311,155.2257284,NaN,NaN,NaN,NaN,NaN
103.0259789,147.9436772,NaN,NaN,NaN,NaN,NaN
107.6034958,142.2501709,NaN,NaN,NaN,NaN,NaN
109.45222,151.9560122,NaN,NaN,NaN,NaN,NaN
114.6398234,146.2376019,NaN,NaN,NaN,NaN,NaN
109.45222,151.9560122,NaN,NaN,NaN,NaN,NaN
107.6034958,142.2501709,NaN,NaN,NaN,NaN,NaN
140.9634793,169.6721584,NaN,NaN,NaN,NaN,NaN
152.5930784,174.3239866,NaN,NaN,NaN,NaN,NaN
138.1563108,182.3548226,NaN,NaN,NaN,NaN,NaN
152.5930784,174.3239866,NaN,NaN,NaN,NaN,NaN
158.3199668,190.802274,NaN,NaN,NaN,NaN,NaN
138.1563108,182.3548226,NaN,NaN,NaN,NaN,NaN
138.4082951,159.7110425,NaN,NaN,NaN,NaN,NaN
126.7909887,168.4963443,NaN,NaN,NaN,NaN,NaN
129.5546449,153.4089655,NaN,NaN,NaN,NaN,NaN
140.9634793,169.6721584,NaN,NaN,NaN,NaN,NaN
126.7909887,168.4963443,NaN,NaN,NaN,NaN,NaN
138.4082951,159.7110425,NaN,NaN,NaN,NaN,NaN
140.9634793,169.6721584,NaN,NaN,NaN,NaN,NaN
138.1563108,182.3548226,NaN,NaN,NaN,NaN,NaN
126.7909887,168.4963443,NaN,NaN,NaN,NaN,NaN
129.5546449,153.4089655,NaN,NaN,NaN,NaN,NaN
